Shipment_ID,Order_ID,Customer_Name,Source_City,Destination_City,Shipment_Date,Delivery_Date,Transport_Mode,Weight_kg,Distance_km,Vendor,Cost,Selling_Price,Delivery_Status,Damage_Flag,Delivery_Time_Days,Return_Reason,Driver_Rating,Vehicle_Type,Fuel_Consumption_Litres
11669,5956,Sita,Pune,Pune,2021-03-08,2021-05-11,Unknown,5.0,-20.0,BlueDart,500.0,300.0,Returned,,8.0,Damaged,5.0,Bike,25.0
11670,7071,NaN,Unknown,Delhi,2023-04-04,2021-04-02,Rail,25.0,-20.0,,,1600.0,Cancelled,,4.0,Wrong Item,2.0,Truck,10.0
11671,13595,Vikram,Hyderabad,Bangalore,2021-11-26,2022-02-13,Road,15.0,400.0,BlueDart,-100.0,300.0,Delivered,,6.0,Damaged,2.0,Truck,15.0
11672,14579,NULL,Unknown,Kolkata,2022-03-18,2021-12-30,Sea,-5.0,100.0,Unknown,1000.0,1600.0,In Transit,,9.0,NULL,2.0,Unknown,30.0
11673,8453,Aisha,Delhi,Pune,2023-03-24,2021-09-07,Unknown,25.0,200.0,,-100.0,,Cancelled,0.0,7.0,Late,,,20.0
11674,11675,,Hyderabad,Coimbatore,2022-07-15,2022-06-27,Unknown,,50.0,Gati,0.0,0.0,Cancelled,1.0,8.0,Damaged,1.0,Mini Van,
11675,5955,NaN,Delhi,Kolkata,2023-04-02,2022-09-01,Unknown,5.0,50.0,Gati,800.0,2000.0,Delayed,,8.0,,0.0,Mini Van,15.0
11676,11295,Aisha,Hyderabad,Coimbatore,2023-01-28,2021-04-01,Air,10.0,-20.0,Gati,,0.0,Cancelled,1.0,2.0,Late,0.0,Bike,30.0
11677,6712,NaN,Unknown,Pune,2022-02-20,2023-01-08,Sea,20.0,200.0,FedEx,-100.0,2000.0,In Transit,1.0,7.0,Late,1.0,Container,15.0
11678,9703,NULL,Pune,Bangalore,2021-07-18,2021-08-13,Unknown,-5.0,,,0.0,2000.0,Returned,1.0,3.0,NULL,,Container,10.0
11679,11563,Ram,Chennai,Kolkata,2022-02-07,2022-05-05,,25.0,,BlueDart,-100.0,0.0,Cancelled,0.0,7.0,NaN,3.0,Truck,25.0
11680,14465,,,,2021-02-18,2022-06-11,,25.0,50.0,Unknown,1000.0,,Delayed,1.0,2.0,,,Unknown,-10.0
11681,10631,John,,Kolkata,2023-02-23,2021-01-06,Sea,-5.0,,,,0.0,Unknown,1.0,1.0,Wrong Item,4.0,Bike,30.0
11682,14633,Sita,Delhi,Mumbai,2021-01-31,2022-07-16,Unknown,0.0,50.0,Unknown,,700.0,Delivered,1.0,,Damaged,0.0,Bike,25.0
11683,14989,Sita,,Pune,2022-12-06,2022-07-10,Rail,10.0,100.0,ABC Logistics,800.0,1600.0,In Transit,,9.0,Wrong Item,,Mini Van,25.0
11684,6394,,Unknown,Hyderabad,2021-02-24,2023-04-23,Rail,,,Gati,500.0,700.0,Delivered,,10.0,NaN,1.0,Container,
11685,14461,NULL,Kolkata,Delhi,2021-02-25,2021-06-14,Road,5.0,50.0,DHL,1000.0,1600.0,,1.0,10.0,,4.0,,-10.0
11686,9732,Ram,Delhi,Chennai,2022-11-06,2022-03-14,Road,-5.0,50.0,Unknown,500.0,300.0,Cancelled,0.0,1.0,Late,,Unknown,20.0
11687,8714,Sita,Hyderabad,Unknown,2021-03-16,2021-10-29,Unknown,15.0,200.0,ABC Logistics,-100.0,2000.0,Returned,,,NULL,2.0,Bike,-10.0
11688,5529,Ram,Coimbatore,Hyderabad,2023-04-10,2022-08-31,Road,10.0,50.0,Unknown,1000.0,2000.0,Delayed,,1.0,NULL,1.0,Bike,30.0
11689,7958,Vikram,Mumbai,Coimbatore,2022-01-26,2022-12-31,Air,20.0,,ABC Logistics,0.0,1600.0,Unknown,1.0,,Late,4.0,Mini Van,20.0
11690,12904,Aisha,Unknown,,2021-03-13,2022-05-18,Rail,20.0,-20.0,Unknown,0.0,700.0,In Transit,1.0,-1.0,NULL,1.0,,
11691,8591,NULL,Hyderabad,,2022-06-16,2021-09-17,Sea,15.0,-20.0,Gati,800.0,700.0,Returned,0.0,-1.0,Wrong Item,2.0,,-10.0
11692,11895,John,Kolkata,Unknown,2023-05-26,2021-01-31,Unknown,10.0,,DHL,-100.0,1200.0,In Transit,,3.0,NaN,2.0,,25.0
11693,14131,Aisha,Coimbatore,Bangalore,2022-06-16,2023-04-20,Unknown,25.0,400.0,Gati,500.0,2000.0,Delayed,1.0,1.0,Late,2.0,Unknown,-10.0
11694,5525,Aisha,,Mumbai,2022-07-20,2022-10-21,,20.0,150.0,Unknown,0.0,2000.0,Delayed,,7.0,Damaged,3.0,,10.0
11695,11477,Vikram,Kolkata,Delhi,2023-06-01,2022-03-27,Rail,25.0,150.0,Gati,800.0,700.0,Cancelled,1.0,7.0,Damaged,,Container,10.0
11696,5001,Sita,Delhi,Hyderabad,2022-10-16,2021-04-19,Rail,0.0,200.0,DHL,,2000.0,In Transit,1.0,,,4.0,Unknown,15.0
11697,5374,John,Bangalore,Chennai,2022-10-19,2023-02-03,Rail,10.0,150.0,ABC Logistics,,700.0,,0.0,8.0,NaN,0.0,Truck,15.0
11698,9648,Sita,Bangalore,Kolkata,2021-01-24,2023-03-26,Road,-5.0,100.0,ABC Logistics,800.0,1200.0,,,2.0,NaN,3.0,,30.0
11699,7365,,,Unknown,2022-05-30,2023-01-06,Air,5.0,400.0,Unknown,-100.0,1600.0,Cancelled,,7.0,Late,0.0,Truck,-10.0
11700,6525,Aisha,Bangalore,Bangalore,2021-05-18,2022-02-13,Sea,0.0,400.0,,1000.0,1600.0,In Transit,1.0,9.0,NaN,5.0,Truck,10.0
11701,6646,,Bangalore,,2021-02-01,2022-06-06,Road,25.0,200.0,DHL,0.0,1200.0,In Transit,0.0,,Wrong Item,5.0,Mini Van,25.0
11702,5013,Ram,Hyderabad,Chennai,2022-03-29,2022-03-31,Air,10.0,,ABC Logistics,,2000.0,Delivered,0.0,10.0,NaN,0.0,,10.0
11703,9599,Aisha,Hyderabad,,2021-08-16,2023-06-08,Rail,0.0,50.0,FedEx,1000.0,0.0,Cancelled,0.0,5.0,Late,0.0,Container,30.0
11704,7278,Sita,Mumbai,Pune,2023-05-30,2021-09-19,Air,25.0,150.0,Gati,500.0,300.0,In Transit,,10.0,Late,0.0,Mini Van,15.0
11705,8155,Aisha,Pune,Unknown,2023-01-05,2023-03-16,Road,15.0,100.0,Unknown,1500.0,2000.0,In Transit,1.0,3.0,Wrong Item,1.0,Mini Van,
11706,13321,Ram,,Bangalore,2022-06-01,2021-05-05,Rail,,,FedEx,,700.0,Delayed,1.0,9.0,NULL,1.0,Truck,15.0
11707,8814,Vikram,Bangalore,Kolkata,2022-12-01,2022-08-19,Road,20.0,200.0,FedEx,,,Unknown,0.0,1.0,Wrong Item,1.0,Bike,
11708,8216,,Mumbai,Coimbatore,2021-05-12,2022-03-16,Sea,30.0,,,200.0,300.0,Delivered,0.0,-1.0,Late,0.0,Container,20.0
11709,13219,NaN,,Bangalore,2021-09-29,2021-06-12,Rail,0.0,200.0,,-100.0,1200.0,,0.0,3.0,Late,3.0,Unknown,
11710,7113,,Bangalore,Delhi,2023-01-29,2022-11-14,Air,5.0,50.0,,1000.0,1600.0,,,2.0,Late,,,15.0
11711,14444,Sita,Unknown,Kolkata,2023-05-25,2022-04-24,Road,10.0,300.0,FedEx,-100.0,1600.0,Delayed,1.0,2.0,Late,2.0,,-10.0
11712,9356,Aisha,Chennai,Hyderabad,2022-12-26,2023-04-15,,0.0,-20.0,BlueDart,800.0,0.0,Unknown,0.0,3.0,,1.0,Container,25.0
11713,10543,Sita,Unknown,Bangalore,2022-07-03,2021-12-24,Air,,150.0,BlueDart,200.0,2000.0,Unknown,0.0,10.0,NULL,1.0,,-10.0
11714,9555,Vikram,Coimbatore,Kolkata,2023-02-09,2022-09-07,Air,-5.0,100.0,FedEx,500.0,1600.0,Cancelled,1.0,7.0,Late,,Bike,30.0
11715,12062,Aisha,,Hyderabad,2023-02-03,2023-03-25,Rail,10.0,200.0,Gati,200.0,2000.0,,,6.0,,5.0,Unknown,-10.0
11716,8374,NaN,Pune,Bangalore,2021-03-22,2022-03-01,Unknown,0.0,,Unknown,200.0,0.0,Cancelled,,-1.0,NaN,0.0,Bike,-10.0
11717,11430,Aisha,Coimbatore,Chennai,2023-05-08,2022-05-30,Air,30.0,150.0,FedEx,1500.0,0.0,In Transit,,9.0,Late,2.0,,15.0
11718,8466,NaN,Mumbai,Coimbatore,2021-12-07,2022-11-07,Road,5.0,,Unknown,1500.0,700.0,Returned,1.0,10.0,NULL,3.0,Mini Van,15.0
11719,8081,Sita,Mumbai,Chennai,2022-03-08,2021-07-25,,20.0,100.0,FedEx,200.0,700.0,Unknown,,,NULL,,Unknown,
11720,5629,Sita,Bangalore,Delhi,2021-09-16,2021-04-15,Sea,10.0,400.0,,1500.0,1200.0,Unknown,0.0,10.0,Wrong Item,2.0,Unknown,25.0
11721,5269,Ram,Coimbatore,Kolkata,2022-05-11,2021-02-26,,,400.0,Unknown,0.0,,Delayed,,3.0,,5.0,,15.0
11722,10724,NULL,Bangalore,Hyderabad,2022-05-03,2021-03-10,Road,-5.0,-20.0,,1500.0,700.0,Unknown,1.0,5.0,NaN,3.0,,-10.0
11723,10897,NULL,,Pune,2021-01-19,2023-02-04,Rail,30.0,-20.0,,200.0,2000.0,Cancelled,,9.0,NULL,0.0,Container,25.0
11724,8432,Vikram,Mumbai,Bangalore,2021-11-28,2022-04-17,Road,20.0,100.0,BlueDart,1000.0,1600.0,Unknown,1.0,3.0,Damaged,4.0,Bike,15.0
11725,14472,NULL,Chennai,Pune,2022-07-06,2022-06-22,Unknown,25.0,-20.0,FedEx,1500.0,700.0,In Transit,1.0,-1.0,Late,0.0,Unknown,25.0
11726,11276,Ram,Mumbai,Bangalore,2021-06-19,2022-10-21,Unknown,5.0,400.0,Gati,200.0,700.0,In Transit,,8.0,NULL,0.0,Mini Van,15.0
11727,10895,,Hyderabad,Delhi,2023-05-23,2022-01-22,Unknown,20.0,200.0,Gati,-100.0,2000.0,Delayed,0.0,9.0,NaN,1.0,Container,30.0
11728,12115,NaN,Kolkata,Pune,2023-05-09,2023-03-17,Air,15.0,150.0,,1000.0,0.0,Unknown,1.0,,NaN,3.0,Container,20.0
11729,11656,Aisha,Pune,Hyderabad,2022-10-12,2021-05-10,Rail,-5.0,100.0,,-100.0,700.0,,,,,5.0,Mini Van,20.0
11730,5575,Sita,Coimbatore,Mumbai,2023-02-06,2021-06-24,Unknown,30.0,200.0,FedEx,,1600.0,In Transit,1.0,7.0,,2.0,Mini Van,-10.0
11731,12029,Aisha,Bangalore,Chennai,2021-07-17,2023-01-20,Sea,20.0,150.0,Gati,1500.0,,Delivered,,6.0,,3.0,Container,10.0
11732,11099,Aisha,Kolkata,Hyderabad,2021-05-20,2021-11-24,Sea,15.0,150.0,FedEx,200.0,1600.0,,0.0,,Wrong Item,5.0,,20.0
11733,14499,John,Kolkata,,2022-07-12,2021-10-17,Road,20.0,200.0,Unknown,1500.0,0.0,Returned,1.0,6.0,NaN,,Mini Van,-10.0
11734,8192,,Unknown,Unknown,2023-02-01,2021-04-07,Unknown,0.0,150.0,BlueDart,1000.0,,Delayed,0.0,6.0,Late,0.0,Unknown,25.0
11735,8178,John,Delhi,Delhi,2022-01-10,2021-12-19,Air,25.0,300.0,FedEx,0.0,1600.0,Delayed,0.0,5.0,Damaged,3.0,Truck,25.0
11736,11052,NULL,Unknown,Coimbatore,2022-12-05,2022-11-01,Sea,5.0,100.0,,200.0,0.0,Delayed,0.0,7.0,,1.0,Mini Van,
11737,7734,Aisha,Unknown,Bangalore,2022-01-05,2023-01-06,,25.0,100.0,ABC Logistics,1000.0,1600.0,In Transit,0.0,7.0,Late,,Unknown,20.0
11738,11116,NaN,Pune,Hyderabad,2021-08-16,2023-04-21,Rail,0.0,150.0,BlueDart,-100.0,300.0,In Transit,0.0,7.0,,2.0,Container,
11739,8568,Sita,Hyderabad,Pune,2021-09-12,2023-05-07,,20.0,200.0,Gati,-100.0,0.0,Delayed,,3.0,,,Truck,25.0
11740,14847,NaN,Mumbai,Unknown,2021-09-08,2022-03-20,Sea,10.0,50.0,Gati,,1600.0,Delayed,0.0,,NaN,2.0,Container,30.0
11741,14771,Aisha,Unknown,Mumbai,2022-12-29,2021-06-09,Sea,15.0,-20.0,,-100.0,0.0,Delivered,,6.0,Damaged,3.0,Bike,25.0
11742,7203,,,,2022-08-14,2023-02-09,Road,-5.0,400.0,,800.0,0.0,Cancelled,0.0,9.0,Late,,Bike,
11743,6390,NaN,Mumbai,Pune,2022-07-07,2022-02-19,Road,,150.0,BlueDart,500.0,300.0,,0.0,9.0,,5.0,,30.0
11744,6742,John,Hyderabad,Chennai,2022-10-06,2022-08-01,Unknown,15.0,50.0,,-100.0,1600.0,,1.0,4.0,NaN,1.0,Mini Van,30.0
11745,6925,Sita,Bangalore,Mumbai,2023-04-15,2021-02-01,Rail,25.0,150.0,ABC Logistics,0.0,0.0,Delivered,,9.0,Wrong Item,0.0,Container,30.0
11746,5619,Aisha,Delhi,Unknown,2022-06-14,2022-03-24,Unknown,15.0,50.0,BlueDart,800.0,0.0,Delayed,0.0,2.0,,1.0,Truck,15.0
11747,6274,Vikram,Mumbai,Kolkata,2021-04-24,2023-03-24,Road,20.0,150.0,,1500.0,1600.0,Unknown,0.0,8.0,NaN,3.0,Unknown,10.0
11748,5956,,Coimbatore,Kolkata,2021-12-27,2022-07-21,Air,0.0,200.0,Unknown,1000.0,2000.0,In Transit,0.0,2.0,Late,4.0,Mini Van,
11749,6939,,Pune,Unknown,2021-02-28,2021-05-25,Rail,15.0,400.0,DHL,-100.0,,In Transit,,5.0,NULL,,,25.0
11750,8953,Vikram,Kolkata,Kolkata,2021-04-04,2023-02-18,Air,15.0,,ABC Logistics,200.0,1600.0,Delayed,,6.0,,3.0,Container,15.0
11751,5968,NaN,Bangalore,Delhi,2021-02-14,2021-08-12,Unknown,0.0,,BlueDart,0.0,700.0,Cancelled,,2.0,Wrong Item,,Unknown,
11752,14508,Aisha,Hyderabad,Hyderabad,2021-11-14,2022-02-23,Road,,50.0,DHL,1000.0,1600.0,Returned,1.0,9.0,Wrong Item,1.0,Unknown,10.0
11753,14235,,Unknown,Bangalore,2021-06-25,2022-01-10,Rail,,-20.0,FedEx,1500.0,1200.0,Returned,1.0,6.0,,0.0,Container,15.0
11754,5281,Sita,,Hyderabad,2021-06-13,2021-06-19,Unknown,10.0,-20.0,ABC Logistics,200.0,2000.0,Delivered,0.0,8.0,Late,,Bike,25.0
11755,11262,Aisha,,,2021-08-07,2023-05-15,Sea,,300.0,FedEx,0.0,2000.0,,,4.0,,0.0,,
11756,6058,Aisha,Delhi,Hyderabad,2021-07-10,2022-08-19,Unknown,15.0,200.0,DHL,800.0,1600.0,Cancelled,,3.0,Wrong Item,2.0,Unknown,30.0
11757,9293,John,Hyderabad,Hyderabad,2022-02-19,2021-03-30,,,400.0,Gati,-100.0,1200.0,Returned,1.0,4.0,,3.0,Container,15.0
11758,10178,,Bangalore,Chennai,2023-02-10,2021-08-15,Sea,20.0,150.0,Gati,1000.0,0.0,Cancelled,0.0,1.0,Wrong Item,0.0,Bike,10.0
11759,11980,,Coimbatore,Bangalore,2022-01-20,2021-01-18,Air,0.0,50.0,,500.0,,In Transit,,1.0,NULL,0.0,Bike,10.0
11760,14200,Vikram,Kolkata,Hyderabad,2022-03-12,2021-04-20,Sea,0.0,-20.0,Gati,0.0,1600.0,In Transit,,8.0,,3.0,Truck,10.0
11761,6229,John,Unknown,Bangalore,2022-05-06,2023-01-06,Unknown,30.0,400.0,FedEx,,700.0,Unknown,0.0,1.0,Damaged,2.0,Unknown,
11762,14227,NaN,Pune,Coimbatore,2023-02-14,2023-05-02,Sea,15.0,100.0,ABC Logistics,,0.0,Cancelled,1.0,5.0,,,,15.0
11763,9585,NULL,Chennai,Kolkata,2022-08-26,2021-05-16,,30.0,-20.0,FedEx,1500.0,2000.0,Delayed,1.0,10.0,Wrong Item,0.0,,-10.0
11764,13467,NaN,Chennai,Pune,2021-12-25,2021-03-04,Unknown,30.0,200.0,FedEx,1500.0,0.0,Returned,,9.0,Late,3.0,Container,-10.0
11765,7740,NaN,Unknown,Chennai,2021-06-07,2022-07-14,,15.0,50.0,Gati,1000.0,2000.0,Returned,0.0,3.0,Wrong Item,5.0,Truck,-10.0
11766,7289,John,Bangalore,Kolkata,2022-03-20,2021-10-15,Sea,20.0,200.0,FedEx,800.0,,In Transit,0.0,10.0,NULL,2.0,Mini Van,10.0
11767,6239,,Unknown,Bangalore,2021-09-14,2021-02-07,,10.0,50.0,DHL,800.0,1200.0,Unknown,0.0,2.0,Late,2.0,Container,20.0
11768,10370,Aisha,Hyderabad,Kolkata,2022-06-22,2023-04-20,Sea,5.0,,BlueDart,500.0,300.0,Unknown,,5.0,Damaged,,Bike,
11769,5125,John,Chennai,Hyderabad,2021-08-23,2023-05-21,Rail,10.0,100.0,BlueDart,500.0,,,1.0,-1.0,Damaged,2.0,Mini Van,10.0
11770,12473,Vikram,Delhi,Pune,2022-03-20,2022-11-02,Sea,,300.0,BlueDart,1000.0,1200.0,Delivered,1.0,2.0,NULL,1.0,Mini Van,10.0
11771,14400,John,Hyderabad,Hyderabad,2023-04-12,2022-02-26,Road,25.0,100.0,,200.0,0.0,Returned,1.0,10.0,NULL,3.0,Unknown,15.0
11772,10342,Vikram,Chennai,,2023-04-27,2023-03-21,,-5.0,150.0,Unknown,800.0,700.0,In Transit,1.0,1.0,NULL,4.0,Container,-10.0
11773,12351,NaN,Coimbatore,Hyderabad,2023-05-11,2022-02-13,,15.0,200.0,Unknown,0.0,1200.0,Unknown,1.0,,NaN,3.0,Unknown,-10.0
11774,11638,NULL,Kolkata,Pune,2023-01-01,2021-08-25,Air,10.0,300.0,Gati,0.0,,In Transit,,9.0,NULL,3.0,Truck,25.0
11775,11570,John,,Mumbai,2022-01-23,2022-02-28,Air,20.0,200.0,Unknown,0.0,300.0,Cancelled,,,,1.0,,15.0
11776,8249,Vikram,Hyderabad,Coimbatore,2021-02-17,2021-09-26,Road,10.0,400.0,Gati,200.0,0.0,Cancelled,1.0,10.0,Wrong Item,5.0,Truck,15.0
11777,14110,John,,Bangalore,2021-05-16,2022-01-14,,,50.0,BlueDart,-100.0,700.0,,1.0,,NaN,0.0,Container,20.0
11778,12595,NULL,,Coimbatore,2023-03-18,2023-04-26,,30.0,150.0,ABC Logistics,-100.0,700.0,Cancelled,,9.0,,5.0,,25.0
11779,11294,NaN,Chennai,,2023-02-10,2023-04-07,Air,0.0,150.0,,200.0,300.0,Delivered,1.0,1.0,Late,1.0,Mini Van,15.0
11780,11527,John,Hyderabad,Coimbatore,2021-08-20,2022-10-11,Air,25.0,200.0,BlueDart,1000.0,1600.0,Unknown,1.0,4.0,Damaged,1.0,Bike,20.0
11781,10757,Sita,Kolkata,Kolkata,2022-03-15,2022-02-07,Sea,10.0,,FedEx,-100.0,1200.0,Returned,1.0,5.0,Damaged,1.0,Unknown,15.0
11782,6969,Vikram,Coimbatore,Unknown,2022-01-01,2021-12-13,Unknown,20.0,150.0,Unknown,500.0,,Delivered,0.0,-1.0,Late,3.0,Truck,20.0
11783,5891,NULL,Mumbai,Chennai,2021-09-07,2023-03-09,,5.0,-20.0,BlueDart,200.0,700.0,Unknown,1.0,2.0,Damaged,1.0,Unknown,
11784,9470,Vikram,Delhi,Pune,2023-05-17,2023-02-10,,10.0,200.0,Unknown,1000.0,,Delivered,0.0,,NULL,4.0,Unknown,30.0
11785,12175,Vikram,,Chennai,2023-05-18,2023-05-11,Sea,20.0,50.0,BlueDart,500.0,1200.0,Cancelled,1.0,9.0,NULL,0.0,,10.0
11786,14556,Ram,Kolkata,Pune,2023-03-24,2021-05-28,,30.0,50.0,Unknown,200.0,0.0,,1.0,9.0,NaN,2.0,Truck,10.0
11787,13320,NULL,Pune,Bangalore,2022-02-02,2021-10-03,Road,20.0,200.0,ABC Logistics,200.0,300.0,In Transit,,9.0,NULL,5.0,,15.0
11788,14206,John,Pune,Coimbatore,2022-06-08,2022-02-23,Air,20.0,100.0,Gati,0.0,2000.0,Delayed,,8.0,Late,,Bike,-10.0
11789,14991,Vikram,Mumbai,Bangalore,2021-04-14,2022-07-22,Air,10.0,100.0,Unknown,500.0,300.0,In Transit,,6.0,Wrong Item,4.0,Unknown,20.0
11790,11812,,Mumbai,Hyderabad,2021-10-15,2022-10-09,Unknown,-5.0,50.0,Gati,,1200.0,In Transit,0.0,1.0,Late,,Container,-10.0
11791,12519,Ram,Mumbai,Hyderabad,2022-10-23,2022-02-26,Air,0.0,300.0,FedEx,500.0,700.0,In Transit,0.0,10.0,Wrong Item,5.0,Container,30.0
11792,9612,Sita,Delhi,Chennai,2022-01-21,2022-05-02,Rail,0.0,-20.0,BlueDart,1500.0,0.0,In Transit,1.0,5.0,Damaged,0.0,,10.0
11793,14710,Vikram,Delhi,Delhi,2022-11-05,2022-05-08,Road,25.0,100.0,DHL,0.0,1200.0,Delivered,0.0,8.0,NaN,3.0,,-10.0
11794,6198,NaN,Coimbatore,Delhi,2023-01-30,2021-09-03,Road,15.0,200.0,FedEx,1500.0,0.0,Cancelled,,-1.0,Damaged,3.0,Container,15.0
11795,10238,Vikram,,Unknown,2022-06-06,2022-11-07,Sea,30.0,50.0,Unknown,1000.0,2000.0,Cancelled,0.0,4.0,Damaged,1.0,Mini Van,
11796,11089,Ram,Bangalore,Delhi,2022-02-09,2021-05-28,Rail,-5.0,150.0,Gati,1000.0,700.0,In Transit,1.0,8.0,Wrong Item,5.0,Mini Van,-10.0
11797,11257,John,Pune,,2021-11-14,2022-04-01,,0.0,150.0,ABC Logistics,-100.0,0.0,Delayed,0.0,6.0,Damaged,3.0,Mini Van,-10.0
11798,12705,,Chennai,Kolkata,2021-11-14,2022-01-31,Unknown,,,Unknown,800.0,2000.0,Returned,,1.0,Late,3.0,Bike,15.0
11799,8719,NaN,Chennai,Kolkata,2022-02-05,2022-08-18,Road,0.0,-20.0,Gati,1500.0,0.0,In Transit,1.0,1.0,Wrong Item,,,20.0
11800,5302,Sita,Mumbai,Hyderabad,2023-01-16,2021-12-24,Rail,20.0,100.0,Gati,500.0,1600.0,In Transit,0.0,3.0,NULL,,Truck,25.0
11801,5986,NaN,Unknown,Delhi,2021-09-30,2021-12-01,Rail,30.0,300.0,Unknown,-100.0,,Delayed,1.0,1.0,Wrong Item,5.0,Truck,
11802,9440,Vikram,Pune,Unknown,2021-04-01,2022-12-16,Road,25.0,400.0,ABC Logistics,-100.0,300.0,Delivered,1.0,4.0,Late,3.0,,15.0
11803,9909,John,Bangalore,Pune,2022-11-08,2021-10-24,Sea,10.0,100.0,BlueDart,1500.0,1600.0,In Transit,0.0,3.0,NaN,0.0,Container,30.0
11804,8072,NULL,Bangalore,Hyderabad,2022-05-10,2021-04-18,Rail,0.0,300.0,BlueDart,,1200.0,Delayed,1.0,7.0,Late,1.0,,30.0
11805,8124,,Chennai,Bangalore,2022-05-03,2022-10-15,Air,15.0,100.0,Unknown,0.0,1600.0,Delivered,0.0,,Late,3.0,Mini Van,25.0
11806,14519,NULL,Unknown,Delhi,2021-03-03,2022-12-17,Rail,25.0,150.0,Unknown,-100.0,300.0,Delivered,,9.0,Damaged,4.0,Mini Van,30.0
11807,13125,,Bangalore,Hyderabad,2021-11-13,2021-08-15,,0.0,300.0,Unknown,-100.0,700.0,,,7.0,NaN,4.0,Truck,20.0
11808,8291,Sita,Pune,Delhi,2023-05-14,2023-04-06,Road,-5.0,150.0,Gati,1000.0,,Unknown,0.0,,NULL,1.0,,15.0
11809,9033,Aisha,,,2022-10-27,2022-06-22,,-5.0,-20.0,Unknown,,2000.0,Unknown,0.0,5.0,NaN,4.0,Truck,20.0
11810,10105,,Kolkata,Unknown,2022-01-22,2022-09-16,Sea,25.0,,FedEx,1000.0,0.0,,1.0,1.0,NULL,,Container,-10.0
11811,5703,Aisha,Unknown,Chennai,2022-11-15,2021-02-28,Unknown,10.0,200.0,DHL,,700.0,,0.0,5.0,,3.0,Unknown,25.0
11812,13133,NULL,Bangalore,Mumbai,2022-07-04,2021-10-03,Air,,200.0,Unknown,-100.0,,In Transit,1.0,1.0,NaN,4.0,Unknown,25.0
11813,5574,,Unknown,Unknown,2022-11-09,2021-07-05,Road,,50.0,FedEx,1000.0,1600.0,Unknown,,6.0,NaN,4.0,Unknown,20.0
11814,10704,Sita,Unknown,Delhi,2021-11-10,2022-11-08,Rail,0.0,150.0,,500.0,1200.0,Delivered,0.0,8.0,Late,3.0,Bike,
11815,12848,Ram,,Bangalore,2022-12-09,2022-02-10,Air,0.0,150.0,FedEx,,1600.0,In Transit,,7.0,NaN,5.0,Bike,10.0
11816,10208,Sita,Pune,Bangalore,2021-10-18,2022-05-23,Rail,25.0,,Gati,0.0,300.0,In Transit,0.0,1.0,Damaged,1.0,Container,25.0
11817,11924,Sita,Chennai,Chennai,2022-09-11,2022-08-08,Sea,5.0,50.0,Gati,200.0,300.0,Cancelled,,8.0,Wrong Item,5.0,Mini Van,15.0
11818,8828,Ram,,Coimbatore,2022-03-18,2021-10-11,Unknown,20.0,-20.0,DHL,1000.0,1200.0,Returned,0.0,-1.0,Damaged,5.0,Mini Van,
11819,8230,Ram,Bangalore,Bangalore,2021-05-10,2022-04-20,Road,20.0,200.0,DHL,-100.0,,Returned,0.0,9.0,Late,4.0,Mini Van,25.0
11820,5488,John,Mumbai,Hyderabad,2021-07-13,2022-05-17,Sea,15.0,200.0,DHL,1500.0,700.0,Cancelled,1.0,-1.0,Damaged,2.0,Truck,20.0
11821,12114,,,Bangalore,2021-01-03,2022-07-28,Sea,0.0,300.0,Gati,200.0,0.0,Unknown,1.0,10.0,NaN,5.0,Unknown,20.0
11822,14539,NULL,Mumbai,Mumbai,2021-10-30,2021-05-18,Unknown,15.0,300.0,Gati,1500.0,0.0,In Transit,0.0,2.0,Late,0.0,Truck,30.0
11823,8173,John,Hyderabad,Chennai,2022-07-11,2023-05-31,Sea,25.0,400.0,FedEx,-100.0,300.0,Delayed,1.0,1.0,NaN,3.0,Bike,
11824,6667,Ram,Chennai,Hyderabad,2021-06-06,2023-04-03,Sea,10.0,,Gati,1000.0,300.0,Delivered,0.0,6.0,Wrong Item,3.0,Mini Van,10.0
11825,14829,Aisha,Pune,Delhi,2021-11-17,2022-12-18,Rail,30.0,200.0,,-100.0,1200.0,Cancelled,0.0,-1.0,Wrong Item,3.0,Mini Van,20.0
11826,9114,NULL,Kolkata,Unknown,2021-11-21,2022-04-12,,30.0,400.0,BlueDart,500.0,700.0,,,4.0,NULL,2.0,Unknown,-10.0
11827,8553,Aisha,Unknown,Chennai,2021-01-20,2022-11-27,Rail,0.0,100.0,BlueDart,0.0,1600.0,Cancelled,1.0,7.0,NaN,2.0,Container,30.0
11828,12761,Sita,Mumbai,Mumbai,2023-05-24,2021-05-09,Unknown,0.0,150.0,DHL,0.0,2000.0,Cancelled,1.0,3.0,,,Bike,30.0
11829,6000,Vikram,Kolkata,Kolkata,2022-05-06,2022-10-23,Air,5.0,300.0,Gati,200.0,1200.0,Unknown,,3.0,Damaged,1.0,Unknown,15.0
11830,14042,Sita,Kolkata,Mumbai,2022-06-22,2023-03-19,Unknown,25.0,100.0,,200.0,700.0,Unknown,0.0,8.0,,0.0,Truck,30.0
11831,6388,Sita,Mumbai,Pune,2021-11-13,2021-06-30,Unknown,10.0,300.0,BlueDart,1000.0,2000.0,Cancelled,1.0,7.0,Damaged,0.0,Bike,10.0
11832,10450,Vikram,Kolkata,Pune,2021-04-09,2022-05-28,Unknown,25.0,50.0,FedEx,0.0,0.0,Returned,0.0,5.0,NULL,2.0,Unknown,15.0
